22.300 0.080 0.001 0.003 0.000 0.000 0.000
22.350 0.080 0.001 0.003 0.000 0.000 0.000
22.400 0.080 0.001 0.003 0.000 0.000 0.000
22.450 0.080 0.001 0.003 0.000 0.000 0.000
22.500 0.080 0.001 0.003 0.000 0.000 0.000
22.550 0.080 0.001 0.003 0.000 0.000 0.000
22.600 0.080 0.001 0.003 0.000 0.000 0.000
22.650 0.080 0.001 0.003 0.000 0.000 0.000
22.700 0.080 0.001 0.003 0.000 0.000 0.000
22.750 0.080 0.001 0.003 0.000 0.000 0.000
22.800 0.080 0.001 0.003 0.000 0.000 0.000
22.850 0.080 0.001 0.003 0.000 0.000 0.000
22.900 0.080 0.001 0.003 0.000 0.000 0.000
22.950 0.080 0.001 0.002 0.000 0.000 0.000
23.000 0.080 0.001 0.002 0.000 0.000 0.000
23.050 0.080 0.001 0.002 0.000 0.000 0.000
23.100 0.080 0.001 0.002 0.000 0.000 0.000
23.150 0.080 0.001 0.002 0.000 0.000 0.000
23.200 0.080 0.001 0.002 0.000 0.000 0.000
23.250 0.080 0.001 0.002 0.000 0.000 0.000
23.300 0.080 0.001 0.002 0.000 0.000 0.000
23.350 0.080 0.001 0.002 0.000 0.000 0.000
23.400 0.080 0.001 0.002 0.000 0.000 0.000
23.450 0.080 0.001 0.002 0.000 0.000 0.000
23.500 0.080 0.001 0.002 0.000 0.000 0.000
23.550 0.080 0.001 0.002 0.000 0.000 0.000
23.600 0.080 0.001 0.002 0.000 0.000 0.000
23.650 0.080 0.001 0.002 0.000 0.000 0.000
23.700 0.080 0.001 0.002 0.000 0.000 0.000
23.750 0.080 0.001 0.002 0.000 0.000 0.000
23.800 0.080 0.001 0.002 0.000 0.000 0.000
23.850 0.080 0.001 0.002 0.000 0.000 0.000
23.900 0.080 0.001 0.002 0.000 0.000 0.000
23.950 0.080 0.001 0.002 0.000 0.000 0.000
24.000 0.080 0.001 0.002 0.000 0.000 0.000
24.050 0.080 0.000 0.002 0.000 0.000 0.000
24.100 0.080 0.000 0.002 0.000 0.000 0.000
24.150 0.080 0.000 0.002 0.000 0.000 0.000
24.200 0.080 0.000 0.002 0.000 0.000 0.000
24.250 0.080 0.000 0.002 0.000 0.000 0.000
24.300 0.080 0.000 0.002 0.000 0.000 0.000
24.350 0.080 0.000 0.002 0.000 0.000 0.000
24.400 0.080 0.000 0.002 0.000 0.000 0.000
24.450 0.080 0.000 0.002 0.000 0.000 0.000
24.500 0.080 0.000 0.002 0.000 0.000 0.000
24.550 0.080 0.000 0.002 0.000 0.000 0.000
24.600 0.080 0.000 0.002 0.000 0.000 0.000
24.650 0.080 0.000 0.002 0.000 0.000 0.000
24.700 0.080 0.000 0.002 0.000 0.000 0.000
24.750 0.080 0.000 0.002 0.000 0.000 0.000
24.800 0.080 0.000 0.002 0.000 0.000 0.000
24.850 0.080 0.000 0.002 0.000 0.000 0.000
24.900 0.080 0.000 0.002 0.000 0.000 0.000
24.950 0.080 0.000 0.002 0.000 0.000 0.000
25.000 0.080 0.000 0.001 0.000 0.000 0.000
25.050 0.080 0.000 0.001 0.000 0.000 0.000
25.100 0.080 0.000 0.001 0.000 0.000 0.000
25.150 0.080 0.000 0.001 0.000 0.000 0.000
25.200 0.080 0.000 0.001 0.000 0.000 0.000
25.250 0.080 0.000 0.001 0.000 0.000 0.000
25.300 0.080 0.000 0.001 0.000 0.000 0.000
25.350 0.080 0.000 0.001 0.000 0.000 0.000
25.400 0.080 0.000 0.001 0.000 0.000 0.000
25.450 0.080 0.000 0.001 0.000 0.000 0.000
25.500 0.080 0.000 0.001 0.000 0.000 0.000
25.550 0.080 0.000 0.001 0.000 0.000 0.000
25.600 0.080 0.000 0.001 0.000 0.000 0.000
25.650 0.080 0.000 0.001 0.000 0.000 0.000
25.700 0.080 0.000 0.001 0.000 0.000 0.000
25.750 0.080 0.000 0.001 0.000 0.000 0.000
25.800 0.080 0.000 0.001 0.000 0.000 0.000
25.850 0.080 0.000 0.001 0.000 0.000 0.000
25.900 0.080 0.000 0.001 0.000 0.000 0.000
25.950 0.080 0.000 0.001 0.000 0.000 0.000
26.000 0.080 0.000 0.001 0.000 0.000 0.000
